id,name,latitude,longitude,website
2112051885,,44.0934754,-1.3167955,
2112051887,,44.0935226,-1.3167927,
2112051892,,44.0934688,-1.3168526,
2112051893,,44.0935117,-1.3167843,
2112051898,,44.0935357,-1.3168424,
2112051901,,44.0934858,-1.3167859,
2112051902,,44.0934726,-1.3168609,
2112051912,,44.093498,-1.3167818,
2118965023,,44.0934664,-1.3168415,
1869686980,,44.6457502,-1.248859,
1869686993,,44.6457771,-1.2486577,
1869687024,,44.6458463,-1.248885,
1869687025,,44.6458558,-1.2488068,
1869687026,,44.6458622,-1.2487643,
1869687027,,44.6458731,-1.248682,
1869687052,,44.6459351,-1.2488195,
1869687053,,44.64594,-1.248837,
1869687055,,44.6459441,-1.2488451,
1869687056,,44.6459509,-1.2487788,
1869687057,,44.6459509,-1.2488516,
1869687062,,44.6459595,-1.2488562,
1869687072,,44.6459595,-1.248775,
1869687077,,44.6459665,-1.2487745,
1869687081,,44.6459679,-1.2488564,
1869687083,,44.6459743,-1.2487767,
1869687089,,44.6459764,-1.248853,
1869687090,,44.6459825,-1.2487828,
1869687093,,44.6459827,-1.2488479,
1869687095,,44.6459872,-1.248789,
1869687098,,44.645991,-1.2487963,
7092967868,,44.645939,-1.2487962,
7092967869,,44.645994,-1.2488082,
7092967870,,44.6459894,-1.2488381,
7092967871,,44.6459937,-1.2488231,
7092967872,,44.6459441,-1.2487859,
7092967873,,44.645936,-1.2488074,
9762618966,,44.6459371,-1.2488287,
9762618967,,44.645853,-1.2488299,
9762618968,,44.6458488,-1.2488643,
1898671078,,46.4897813,-1.8047332,
1898671093,,46.4897818,-1.8047438,
1898671124,,46.4897847,-1.8047958,
1898671126,,46.4897853,-1.8048082,
1898671261,,46.4898233,-1.8046982,
1898671270,,46.4898263,-1.8048402,
1898671394,,46.4898683,-1.8047312,
1898671405,,46.4898713,-1.8048022,
3841472972,,46.4898458,-1.8047147,
1822235566,,46.4872215,-1.792006,
1822235577,,46.4872213,-1.7919783,
1822235579,,46.4872298,-1.7920139,
1822235582,,46.4872298,-1.7919702,
1822235584,,46.4872398,-1.7920127,
1822235585,,46.48724,-1.7919714,
1822235586,,46.4872472,-1.7920031,
1822235587,,46.4872474,-1.7919815,
1918251185,,46.487219,-1.7919995,
1918251187,,46.4872252,-1.7920109,
1918251189,,46.4872251,-1.7919732,
1918251191,,46.4872349,-1.7920145,
1918251193,,46.487235,-1.7919696,
1918251194,,46.487244,-1.7920088,
1918251196,,46.4872443,-1.7919756,
1918251198,,46.487249,-1.7919887,
5039385747,,46.4872181,-1.7919923,
5039385748,,46.4872189,-1.7919849,
5039385749,,46.4872489,-1.7919962,
5804758297,,46.4906561,-1.7917737,
5804758298,,46.4906588,-1.7917715,
5804758299,,46.490661,-1.7917682,
5804758300,,46.4906624,-1.791764,
5804758301,,46.4906525,-1.7917451,
5804758302,,46.4906491,-1.7917461,
5804758303,,46.4906461,-1.7917487,
5804758304,,46.4906439,-1.7917526,
5804758305,,46.4906428,-1.7917574,
5804780132,,46.4906628,-1.7917595,
5804780133,,46.4906623,-1.7917549,
5804780134,,46.4906608,-1.7917509,
5804780135,,46.4906585,-1.7917477,
5804780136,,46.4906556,-1.7917457,
5804780137,,46.4906428,-1.7917624,
5804780138,,46.490644,-1.7917672,
5804780139,,46.4906462,-1.791771,
5804780140,,46.4906492,-1.7917736,
5804780141,,46.4906526,-1.7917745,
1370799337,,46.4929426,-1.770438,
1898693475,,46.4929065,-1.7704432,
1898693500,,46.4929105,-1.7704366,
1898693605,,46.4929253,-1.7704669,
1898693638,,46.4929289,-1.7704609,
3949852757,,46.4929238,-1.7704143,
3949857719,,46.4908449,-1.7740409,
3949857720,,46.4908297,-1.7740186,
3949857721,,46.4908449,-1.7739968,
3949857722,,46.4908601,-1.7740192,
5022193004,,45.1421115,-1.1609064,
5022193005,,45.1420398,-1.1609138,
5022193006,,45.1420451,-1.1610164,
5022193007,,45.1421168,-1.161009,
1158353379,,45.586326,-1.173221,
1158353381,,45.5862819,-1.1732357,
1158353382,,45.5863578,-1.173415,
1158353383,,45.5863365,-1.1734274,
1158353384,,45.5863753,-1.1733938,
1158353385,,45.5862719,-1.1734046,
1158353386,,45.5863031,-1.1732234,
1158353387,,45.5863136,-1.1734297,
2029753902,,45.5863483,-1.1732288,
3945928408,,45.5862643,-1.1732569,
3945928409,,45.5862522,-1.1732847,
3945928410,,45.5862468,-1.1733165,
3945928411,,45.5862484,-1.1733492,
3945928412,,45.5862571,-1.1733796,
3945928413,,45.5863874,-1.173366,
3945928414,,45.5863929,-1.1733342,
3945928415,,45.5863912,-1.1733015,
3945928416,,45.5863825,-1.1732711,
3945928417,,45.5863677,-1.1732461,
4769161962,,45.5862914,-1.1734219,
8895791605,,45.5863095,-1.1732227,
2029803035,,45.5621041,-1.08356,
2029803037,,45.5621234,-1.0835071,
2029803042,,45.5621427,-1.0835889,
2029803045,,45.5621621,-1.083536,
1370799024,,45.5685145,-1.0658088,
2029804294,,45.5685144,-1.0657345,
2029804295,,45.5685145,-1.0657573,
2029804304,,45.5685667,-1.0657617,
2029804306,,45.5685666,-1.0657343,
7089519756,,45.5685667,-1.0658087,
279264116,,45.696471,-1.2332474,
911532866,,45.6964723,-1.2332285,
911533430,,45.6965475,-1.2332929,
911533764,,45.6965568,-1.2332118,
911533841,,45.69648,-1.233205,
911534317,,45.6965626,-1.2332385,
911535702,,45.6964759,-1.2332736,
911536066,,45.6964986,-1.2333041,
911536807,,45.6965469,-1.2331945,
911537255,,45.6965353,-1.2331841,
911539004,,45.6965323,-1.2333058,
911540370,,45.6964968,-1.2331852,
911540795,,45.6964865,-1.2332931,
911541122,,45.6965161,-1.2333096,
911541897,,45.6965599,-1.2332669,
911542279,,45.6965155,-1.2331786,
876570334,,45.6461151,-1.1063396,
876570601,,45.6462236,-1.1062888,
876572743,,45.6462499,-1.106448,
876578942,,45.6461694,-1.1064799,
876594341,,45.6462184,-1.1064721,
876625887,,45.6462412,-1.1064246,
876626251,,45.6461967,-1.1063078,
876647352,,45.6461875,-1.1062837,
876648084,,45.6462089,-1.1064498,
876654524,,45.6462679,-1.1064037,
871822009,,45.5981527,-1.0080833,
871864490,,45.5981241,-1.0080012,
871896181,,45.5981805,-1.0079656,
871907901,,45.5982091,-1.0080458,
865501756,,45.6218543,-1.0404572,
865534808,,45.6218273,-1.0404354,
865535266,,45.6218366,-1.0404276,
865543362,,45.6218516,-1.040464,
865584965,,45.6218317,-1.0404693,
865626164,,45.6218275,-1.0404643,
865655447,,45.621842,-1.0404275,
865687643,,45.6218474,-1.040469,
865703626,,45.6218514,-1.0404351,
865704128,,45.6218246,-1.0404422,
865726417,,45.6218423,-1.0404718,
865751485,,45.6218542,-1.0404418,
865807014,,45.6218237,-1.0404499,
865852064,,45.6218369,-1.0404719,
865853086,,45.6218315,-1.0404303,
865859129,,45.6218247,-1.0404576,
865871763,,45.6218472,-1.0404301,
865904636,,45.6218552,-1.0404495,
2934221720,,45.6166089,-1.0301431,
2934221721,,45.6166184,-1.0301907,
2934221722,,45.6166378,-1.0302068,
2934221723,,45.6166504,-1.0301024,
2934221724,,45.6166677,-1.0301119,
2934221725,,45.6166859,-1.0301571,
1747017831,,45.2045664,-0.7160426,
1747017835,,45.204593,-0.7159361,
1747017837,,45.2046265,-0.7160729,
1747017839,,45.2046531,-0.7159664,
1268727647,,45.91341,-1.328406,
1268760185,,45.9117846,-1.3286295,
1268765760,,45.913432,-1.328372,
1268776826,,45.91179,-1.3286529,
1268782830,,45.9134049,-1.3283899,
1268806110,,45.9117919,-1.3286267,
1268809135,,45.9134371,-1.3283881,
1268813276,,45.9117831,-1.3286479,
1268836771,,45.9117979,-1.3286321,
1268840886,,45.9134328,-1.3284048,
1268849659,,45.9117812,-1.328639,
1268874066,,45.9117995,-1.3286411,
1268877063,,45.9134216,-1.3284122,
1268883020,,45.9134092,-1.3283732,
1268900292,,45.9134204,-1.3283658,
1268905711,,45.911796,-1.3286502,
914842753,,46.0466673,-1.410256,
1358739945,,46.046618,-1.410273,
1358739948,,46.046624,-1.41023,
1358739953,,46.046628,-1.410322,
1358739961,,46.046644,-1.41019,
1358739965,,46.046652,-1.410361,
1358739984,,46.04667,-1.410169,
1358739996,,46.046684,-1.410376,
1358740030,,46.046704,-1.410164,
1358740049,,46.046721,-1.41037,
1358740054,,46.046732,-1.41018,
1358740059,,46.046748,-1.410342,
1358740071,,46.046751,-1.410203,
1358740073,,46.046761,-1.410227,
1358740075,,46.046763,-1.410305,
1358740077,,46.046768,-1.410264,
1391863182,,46.0466629,-1.4102766,
1391863183,,46.0466648,-1.4102626,
1391863184,,46.0466648,-1.4102906,
1391863185,,46.0466703,-1.4102507,
1391863186,,46.0466704,-1.4103025,
1391863188,,46.0466786,-1.4103104,
1391863189,,46.0466883,-1.41024,
1391863190,,46.0466883,-1.4103132,
1391863191,,46.046698,-1.4102428,
1391863192,,46.046698,-1.4103104,
1391863193,,46.0467063,-1.4102507,
1391863194,,46.0467063,-1.4103024,
1391863195,,46.0467118,-1.4102626,
1391863196,,46.0467118,-1.4102906,
1391863197,,46.0467137,-1.4102766,
9094233388,,46.0466786,-1.4102428,
4965988169,,46.0655729,-1.3951945,
4965988170,,46.0656354,-1.3951009,
4965988171,,46.0656495,-1.3951124,
4965988172,,46.0655693,-1.3951717,
4965988173,,46.065571,-1.3951486,
4965988174,,46.0655779,-1.3951275,
4965988175,,46.0655891,-1.3951107,
4965988176,,46.0656035,-1.3951,
4965988177,,46.0656195,-1.3950966,
4965988178,,46.0656603,-1.3951299,
4965988179,,46.0656666,-1.3951516,
4965988180,,46.0656676,-1.395175,
4965988181,,46.0656633,-1.3951976,
4965988182,,46.0656541,-1.395217,
4965988183,,46.065641,-1.395231,
4965988184,,46.0656255,-1.3952381,
4965988185,,46.0656092,-1.3952375,
4965988186,,46.065594,-1.3952293,
4965988187,,46.0655814,-1.3952145,
4883599060,,46.1338123,-1.2736016,
4883599061,,46.1338474,-1.2736099,
4883599062,,46.1338385,-1.2736163,
4883599063,,46.1338286,-1.273617,
4883599064,,46.1338193,-1.2736118,
4883599065,,46.1338088,-1.2735882,
4883599066,,46.1338094,-1.2735739,
4883599067,,46.1338139,-1.2735611,
4883599068,,46.1338217,-1.2735521,
4883599069,,46.1338313,-1.2735485,
4883599070,,46.1338411,-1.2735508,
4883599071,,46.1338494,-1.2735587,
4883599072,,46.1338548,-1.2735707,
4883599073,,46.1338563,-1.2735849,
4883599074,,46.1338537,-1.2735988,
1356330645,,45.8855855,-1.1930646,
1356330658,,45.8855874,-1.1930526,
1356330659,,45.885589,-1.1930742,
1356330675,,45.8855945,-1.193046,
1356330680,,45.8855974,-1.1930785,
1356330701,,45.8856024,-1.1930477,
1356330707,,45.8856043,-1.1930745,
1356330717,,45.8856076,-1.1930565,
1356330718,,45.885608,-1.1930658,
1368321482,,45.9707089,-1.2303796,
1368321483,,45.9707099,-1.2303743,
1368321484,,45.9707099,-1.2303901,
1368321485,,45.970713,-1.2303676,
1368321486,,45.970713,-1.2303968,
1368321487,,45.9707176,-1.2303632,
1368321488,,45.9707189,-1.2304019,
1368321489,,45.9707231,-1.2303616,
1368321490,,45.9707231,-1.2304029,
1368321491,,45.9707286,-1.2303631,
1368321492,,45.9707286,-1.2304013,
1368321493,,45.9707333,-1.2303676,
1368321494,,45.9707333,-1.2303968,
1368321496,,45.9707364,-1.2303743,
1368321497,,45.9707364,-1.2303901,
1368321498,,45.9707375,-1.2303822,
796074230,,46.0099538,-1.1780289,
1391863151,,46.0098793,-1.177871,
1391863152,,46.0098803,-1.1778638,
1391863153,,46.0098803,-1.1778782,
1391863154,,46.0098831,-1.1778577,
1391863155,,46.0098831,-1.1778843,
1391863156,,46.0098874,-1.1778536,
1391863157,,46.0098874,-1.1778884,
1391863158,,46.0098924,-1.1778522,
1391863159,,46.0098924,-1.1778898,
1391863160,,46.0098974,-1.1778536,
1391863161,,46.0098974,-1.1778884,
1391863162,,46.0099016,-1.1778577,
1391863163,,46.0099016,-1.1778843,
1391863164,,46.0099044,-1.1778638,
1391863165,,46.0099044,-1.1778782,
1391863166,,46.0099054,-1.177871,
1391863167,,46.009936,-1.1780464,
1391863168,,46.009937,-1.1780392,
1391863169,,46.009937,-1.1780536,
1391863170,,46.0099398,-1.1780331,
1391863171,,46.0099398,-1.1780597,
1391863172,,46.0099441,-1.1780291,
1391863173,,46.0099441,-1.1780638,
1391863174,,46.0099491,-1.1780276,
1391863175,,46.0099491,-1.1780652,
1391863176,,46.0099541,-1.1780638,
1391863177,,46.0099583,-1.1780331,
1391863178,,46.0099583,-1.1780597,
1391863179,,46.0099611,-1.1780392,
1391863180,,46.0099611,-1.1780536,
1391863181,,46.0099621,-1.1780464,
1073881358,,45.9660609,-1.072773,
1073908367,,45.9660239,-1.072801,
1073942011,,45.9660409,-1.072717,
1073995908,,45.9660049,-1.072747,
1073862296,,45.9638985,-1.0662434,
1073905797,,45.9639201,-1.0661705,
1073958505,,45.9638835,-1.0661933,
1074011532,,45.9639351,-1.0662206,
1435712649,,46.1377445,-1.1792803,
1435712653,,46.1377512,-1.1792367,
1435712655,,46.1377611,-1.1793181,
1435712657,,46.1377773,-1.1792127,
1435712660,,46.1377913,-1.1793278,
1435712670,,46.1378076,-1.1792224,
1435712672,,46.1378175,-1.1793038,
1435712674,,46.1378242,-1.1792601,
670008310,,46.2442076,-1.5610763,
5788126305,,46.2442213,-1.561146,
5788126306,,46.2441631,-1.5610913,
5788126310,,46.244174,-1.5611642,
5788126315,,46.2441836,-1.5610717,
5788126318,,46.2441959,-1.5611705,
5788126319,,46.2441568,-1.5611265,
5788126320,,46.2442252,-1.5611097,
7775209916,,46.244662,-1.5620084,
7775209917,,46.2446532,-1.5620233,
7775209918,,46.2446415,-1.5620335,
7775209919,,46.2446283,-1.5620379,
7775209920,,46.244588,-1.5619448,
7775209921,,46.2445966,-1.5619295,
7775209922,,46.244608,-1.5619189,
7775209923,,46.2446211,-1.5619139,
7775209924,,46.2446147,-1.5620362,
7775209925,,46.2446023,-1.5620284,
7775209926,,46.2445854,-1.5619992,
7775209927,,46.2445824,-1.561981,
7775209928,,46.2445833,-1.5619623,
7775209929,,46.2446347,-1.5619151,
7775209930,,46.2446473,-1.5619223,
7775209931,,46.2446578,-1.5619349,
7775209932,,46.244665,-1.5619516,
7775209933,,46.2446682,-1.5619707,
7775209934,,46.2446672,-1.5619903,
7775209935,,46.2445921,-1.5620154,
1254306089,,46.344543,-1.463593,
1254360058,,46.344566,-1.46363,
1254411718,,46.34454,-1.463662,
1254457220,,46.344518,-1.463626,
1344582135,,46.1558804,-1.1523282,
1344582138,,46.1558778,-1.1523379,
1344582156,,46.1558852,-1.1523204,
1344582157,,46.1558778,-1.1523483,
1344582192,,46.1558917,-1.1523158,
1344582231,,46.1558804,-1.152358,
1344582266,,46.1558989,-1.1523148,
1344582273,,46.1558853,-1.1523657,
1344582325,,46.1559058,-1.1523176,
1344582332,,46.1558917,-1.1523704,
1344582371,,46.1558989,-1.1523713,
1344582397,,46.1559116,-1.1523239,
1344582408,,46.1559059,-1.1523684,
1344582431,,46.1559116,-1.1523621,
1344582435,,46.1559154,-1.1523328,
1344582455,,46.1559167,-1.152343,
1344582458,,46.1559154,-1.1523533,
386805114,,47.7982413,-4.3728802,
386805115,,47.7982848,-4.3727078,
386805116,,47.7981674,-4.3726421,
386805117,,47.7981239,-4.3728146,
5679936693,,47.7982272,-4.3726755,
1086358489,,47.796461,-4.27312,
1086370314,,47.796428,-4.273005,
1086376643,,47.796393,-4.273048,
1086383525,,47.796475,-4.273055,
1086399451,,47.796402,-4.273058,
1086418554,,47.796454,-4.273133,
1086436959,,47.796387,-4.27306,
1086452129,,47.796451,-4.273109,
265646933,,48.0407065,-4.7564094,
6902436521,,48.0406403,-4.7564802,
6902436522,,48.0406495,-4.7563954,
6902436523,,48.0406973,-4.7564941,
1433111386,,48.0387655,-4.7318655,
1433111387,,48.038767,-4.731798,
1433111389,,48.0388131,-4.7318679,
1433111390,,48.0388146,-4.7318004,
1690254803,,48.03876,-4.731874,
1690255020,,48.038895,-4.731878,
1690254808,,48.038762,-4.731615,
1690255025,,48.038897,-4.731618,
5935432225,,48.0501103,-4.9976863,
5935432226,,48.0501352,-4.9976889,
5935432227,,48.0501516,-4.997717,
5935432228,,48.05015,-4.9977542,
5935432229,,48.0501312,-4.9977787,
5935432230,,48.0501063,-4.9977762,
5935432231,,48.0500899,-4.9977481,
5935432232,,48.0500916,-4.9977109,
5935432233,,48.0501422,-4.9977692,
5935432234,,48.0501453,-4.9977005,
5935432235,,48.0500962,-4.9977646,
5935432236,,48.0500993,-4.9976958,
5935432237,,48.0501229,-4.9976839,
5935432238,,48.0500882,-4.9977293,
5935432239,,48.0501186,-4.9977812,
5935432240,,48.0501533,-4.9977358,
5764522901,,48.0430528,-4.9520953,
5764522902,,48.0430513,-4.9520845,
5764522903,,48.043042,-4.9520675,
5764522904,,48.0430353,-4.9520631,
5764522905,,48.0430057,-4.9520942,
5764522906,,48.0430099,-4.9521174,
5764522907,,48.0430157,-4.9521261,
5764522908,,48.0430476,-4.9520749,
5764522909,,48.0430064,-4.9521064,
5764522910,,48.0430231,-4.9521313,
7039515431,,48.0430078,-4.9520823,
7039515432,,48.0430125,-4.9520723,
7039515433,,48.0430192,-4.9520653,
7039515434,,48.0430271,-4.9520621,
7039515435,,48.0430521,-4.9521063,
7039515436,,48.043049,-4.9521165,
7039515437,,48.0430441,-4.9521247,
7039515438,,48.0430377,-4.9521302,
7039515439,,48.0430304,-4.9521325,
3690255279,,48.0436137,-4.866868,
3690255280,,48.0436093,-4.8668509,
3690255281,,48.0436014,-4.8668369,
3690255282,,48.0435909,-4.8668275,
3690255283,,48.0435817,-4.8669346,
3690255284,,48.0436036,-4.8669187,
3690255285,,48.0436107,-4.8669038,
3690255286,,48.0436142,-4.8668863,
3690255287,,48.0435935,-4.8669294,
3690255288,,48.0435789,-4.8668237,
3690255289,,48.0435667,-4.866826,
3690255290,,48.0435557,-4.866834,
3690255291,,48.0435471,-4.8668469,
3690255292,,48.0435416,-4.8668633,
3690255293,,48.0435401,-4.8668815,
3690255294,,48.0435426,-4.8668994,
3690255295,,48.0435488,-4.8669151,
3690255296,,48.0435581,-4.866927,
3690255297,,48.0435695,-4.8669338,
680940994,,48.2195781,-4.4969129,
680940995,,48.2196454,-4.4968083,
680940996,,48.2196257,-4.4967783,
680940997,,48.2196378,-4.4967562,
680940998,,48.2196192,-4.4967278,
680940999,,48.2196021,-4.4967512,
680941000,,48.2195863,-4.4967234,
680941001,,48.2194998,-4.4968562,
680941002,,48.219515,-4.4968787,
680941003,,48.2195351,-4.4968489,
1371628548,,48.102334,-4.337399,
1371631034,,48.102357,-4.337465,
1371633522,,48.102353,-4.337478,
1371639870,,48.102323,-4.337505,
1371642521,,48.102357,-4.337438,
1371652036,,48.102285,-4.337456,
1371654517,,48.102332,-4.337504,
1371657784,,48.102299,-4.337407,
1371660247,,48.102297,-4.337492,
1371660884,,48.102342,-4.337405,
1371662708,,48.102291,-4.337481,
1371665803,,48.102347,-4.337489,
1371669257,,48.102287,-4.337429,
1371672359,,48.102314,-4.337504,
1371673000,,48.102325,-4.337396,
1371674836,,48.102358,-4.337452,
1371683492,,48.102285,-4.337442,
1371686120,,48.102354,-4.337426,
1371689596,,48.102307,-4.337401,
1371692689,,48.102316,-4.337396,
1371693318,,48.102349,-4.337414,
1371694995,,48.102287,-4.33747,
1371697483,,48.10234,-4.337498,
1371701358,,48.102292,-4.337417,
1371704151,,48.102305,-4.3375,
1083807958,,47.831362,-4.1592555,
1083815154,,47.8313424,-4.1592445,
1083822935,,47.8313694,-4.1592264,
1083824837,,47.8313706,-4.1592331,
1083831724,,47.8313575,-4.1592573,
1083837049,,47.8313498,-4.1592154,
1083840307,,47.8313414,-4.159231,
1083849109,,47.8313486,-4.1592545,
1083854119,,47.8313589,-4.1592139,
1083869734,,47.8313704,-4.1592399,
1083874408,,47.8313412,-4.1592378,
1083890819,,47.8313529,-4.159257,
1083898502,,47.8313658,-4.1592517,
1083904901,,47.8313431,-4.1592245,
1083914732,,47.8313668,-4.1592207,
1083926729,,47.831345,-4.1592502,
1083935064,,47.831346,-4.1592192,
1083965184,,47.8313687,-4.1592464,
1083975512,,47.8313543,-4.1592136,
1370800836,,47.8313632,-4.1592164,
968120375,,47.7745515,-4.0277343,
968152429,,47.7746279,-4.027919,
968188181,,47.7745504,-4.0279179,
968197203,,47.774629,-4.0277353,
9573887321,,47.7745507,-4.0278736,
481232126,,47.7212486,-3.9528356,
481232130,,47.721135,-3.9527354,
481232133,,47.7210633,-3.9529148,
481232137,,47.7211769,-3.953015,
9422257946,,47.6207397,-3.4214715,
9422258020,,47.6206833,-3.4216252,
9422258241,,47.6207726,-3.4215157,
9422259898,,47.6207151,-3.4214891,
9422263844,,47.6207155,-3.4215178,
9422264597,,47.62074,-3.4214883,
9422266867,,47.6207887,-3.4214699,
9422267038,,47.6207741,-3.4216223,
9422278847,,47.6207894,-3.4215153,
9422283000,,47.6206818,-3.421519,
1098048483,,47.7718839,-3.6085502,
1098049234,,47.771892,-3.6085732,
1098058512,,47.7718719,-3.6085483,
1098064267,,47.7718689,-3.6085912,
1098064970,,47.7718862,-3.6085889,
1098072329,,47.7718914,-3.6085641,
1098073375,,47.7718642,-3.6085854,
1098074280,,47.7718902,-3.6085819,
1098083431,,47.771878,-3.6085475,
1098084989,,47.7718747,-3.6085939,
1098100362,,47.7718613,-3.6085773,
1098101951,,47.7718665,-3.6085525,
1098104608,,47.7718626,-3.6085595,
1098115303,,47.7718886,-3.6085561,
1098117445,,47.7718808,-3.6085931,
1098118436,,47.7718608,-3.6085682,
1098051546,,47.774679,-3.60755,
1098055440,,47.774709,-3.607531,
1098057050,,47.774701,-3.6075142,
1098058137,,47.774709,-3.607542,
1098059651,,47.774703,-3.607555,
1098062360,,47.7746978,-3.6075593,
1098065869,,47.774694,-3.607511,
1098068894,,47.7746774,-3.6075253,
1098075911,,47.774676,-3.607534,
1098077499,,47.774681,-3.607517,
1098090280,,47.774692,-3.60756,
1098096491,,47.7747065,-3.6075496,
1098103419,,47.774707,-3.607521,
1098109938,,47.7746765,-3.6075426,
1098114562,,47.7746853,-3.6075565,
1098122612,,47.774687,-3.6075126,
9605684103,,47.6995044,-3.4609882,
9605686381,,47.6995458,-3.460969,
9605688208,,47.6995247,-3.4609457,
9605690371,,47.6995259,-3.4610105,
1490190541,,47.7049887,-3.425775,
1490190542,,47.7049893,-3.4257526,
1490190543,,47.7050062,-3.425776,
1490190545,,47.7050068,-3.4257536,
1074061120,,47.8748108,-4.1128636,
1074061765,,47.874866,-4.1128199,
1074074051,,47.874809,-4.1128278,
1074075106,,47.8748168,-4.1128757,
1074080857,,47.8748466,-4.1128881,
1074081357,,47.8748076,-4.1128464,
1074084481,,47.8748459,-4.1127977,
1074085580,,47.8748682,-4.1128587,
1074086362,,47.8748135,-4.1128143,
1074095880,,47.8748222,-4.1128023,
1074103967,,47.8748558,-4.1128813,
1074104887,,47.8748692,-4.1128397,
1074111601,,47.8748577,-4.1128058,
1074131559,,47.8748614,-4.1128739,
1074132956,,47.874825,-4.1128848,
1074140099,,47.8748324,-4.1127965,
1074143482,,47.8748363,-4.1128893,
956916500,,47.8495559,-3.894928,
956922551,,47.8495189,-3.894929,
956967427,,47.8495386,-3.8948996,
956983775,,47.8495357,-3.8949572,
1332251390,,47.869337,-3.91813,
1332251393,,47.869232,-3.918138,
1332251396,,47.8693,-3.91806,
1332251403,,47.869268,-3.918208,
787384677,,48.4591691,-5.1290735,
787384818,,48.459207,-5.129086,
787384864,,48.459247,-5.1290387,
787384891,,48.4591965,-5.1289282,
787384950,,48.459248,-5.1289803,
787384971,,48.459161,-5.1289517,
787385058,,48.4592222,-5.1289366,
787385073,,48.4591592,-5.1290604,
787385099,,48.4591458,-5.1290055,
787385170,,48.4591938,-5.1290867,
787385269,,48.4592097,-5.12893,
787385313,,48.4592509,-5.1289997,
787385347,,48.4591714,-5.1289394,
787385406,,48.4592331,-5.1289477,
787385432,,48.4591517,-5.129044,
787385450,,48.4591478,-5.1289858,
787385530,,48.4591809,-5.1290825,
787385632,,48.4592197,-5.1290803,
787385672,,48.4592506,-5.1290196,
787385705,,48.4591835,-5.1289314,
787385769,,48.4592419,-5.1289626,
787385782,,48.4591471,-5.1290253,
787385812,,48.459153,-5.1289675,
2866572775,,48.459231,-5.1290701,
2866572776,,48.4592403,-5.1290559,
274999606,,48.476021,-5.0528686,
787384699,,48.4745948,-5.0566903,
787384753,,48.4745315,-5.0566251,
787384830,,48.4745048,-5.0567122,
787384844,,48.4745212,-5.0566625,
787384885,,48.4745585,-5.0567869,
787384913,,48.4745208,-5.0567699,
787384967,,48.474591,-5.056753,
787384998,,48.4745676,-5.0566117,
787385062,,48.4745818,-5.0566426,
787385067,,48.474581,-5.0566631,
787385095,,48.4745978,-5.0567099,
787385113,,48.4745368,-5.0566157,
787385188,,48.474507,-5.0566934,
787385209,,48.4745273,-5.0566583,
787385291,,48.4745122,-5.0567553,
787385342,,48.4745822,-5.0567693,
787385361,,48.4745443,-5.0567869,
787385421,,48.4745808,-5.0566565,
787385427,,48.4745891,-5.0566754,
787385445,,48.4745981,-5.0567276,
787385477,,48.4745456,-5.0566082,
787385521,,48.4745749,-5.056618,
787385546,,48.4745124,-5.0566773,
787385571,,48.474527,-5.0566458,
787385640,,48.4745057,-5.0567337,
787385699,,48.4745696,-5.056782,
787385719,,48.4745326,-5.0567821,
787385794,,48.4745948,-5.056744,
787385827,,48.4745575,-5.0566057,
787385888,,48.4745794,-5.0566283,
6817177052,,48.4759811,-5.0528926,
6817177053,,48.4759868,-5.0528962,
6817177054,,48.4759928,-5.0528978,
6817177055,,48.4759989,-5.0528973,
6817177056,,48.4760049,-5.0528949,
6817177057,,48.4760103,-5.0528905,
6817177058,,48.4760149,-5.0528845,
6817177059,,48.4760185,-5.0528771,
6817177060,,48.476022,-5.05285,
6817177061,,48.4760204,-5.0528409,
6817177062,,48.4760174,-5.0528325,
6817177069,,48.475974,-5.0528283,
6817177070,,48.4759704,-5.0528359,
6817177071,,48.475968,-5.0528445,
6817177072,,48.475967,-5.0528537,
6817177073,,48.4759673,-5.0528631,
6817177074,,48.475969,-5.0528721,
6817177075,,48.475972,-5.0528802,
6817177077,,48.4759761,-5.0528872,
6817177078,,48.4760222,-5.0528595,
6817177063,,48.4760133,-5.0528254,
6817177064,,48.4760082,-5.0528198,
6817177065,,48.4760024,-5.0528161,
6817177066,,48.4759963,-5.0528144,
6817177067,,48.475984,-5.0528175,
6817177068,,48.4759786,-5.0528221,
6817177076,,48.47599,-5.052815,
4577867568,,49.8728652,-6.4456297,
4577867569,,49.8728495,-6.4456217,
4577867570,,49.8728363,-6.4456058,
4577867571,,49.8728276,-6.4455839,
4577867572,,49.8728673,-6.4454812,
4577867573,,49.8728821,-6.4454823,
4577867574,,49.8728961,-6.4454906,
4577867575,,49.8729089,-6.4455067,
4577867576,,49.8728242,-6.4455613,
4577867577,,49.8728253,-6.4455383,
4577867578,,49.8728309,-6.4455171,
4577867579,,49.8728404,-6.4454994,
4577867580,,49.8728529,-6.4454871,
4577867581,,49.8729175,-6.445529,
4577867582,,49.8729205,-6.4455544,
4577867583,,49.8729179,-6.4455799,
4577867584,,49.8729099,-6.4456026,
4577867585,,49.8728974,-6.4456196,
4577867586,,49.8728819,-6.4456291,
2425878784,,49.8925184,-6.3455614,
3538189163,,49.8925234,-6.3454298,
3538189164,,49.8924861,-6.3454394,
3538189165,,49.8924731,-6.3454618,
3538189166,,49.8925403,-6.3454444,
3538189167,,49.8924709,-6.3455204,
3538189168,,49.8925515,-6.345469,
